UserId,BookId
277196,0449209733
277197,0316969680
277197,0440225442
277203,030700645X
277203,0307127923
277203,0307302016
277203,0307302636
277203,0307987655
277203,0316563242
277203,039480001X
277203,0394800028
277203,0394800184
277203,039480029X
277203,039480967X
277203,0394925696
277203,0439083702
277203,0439213592
277203,0439449316
277203,0590386522
277203,0590402218
277203,0590404342
277203,0590442619
277203,0590442791
277203,0590442805
277203,0590442899
277203,059044297X
277203,059046602X
277203,0590629719
277203,0590921622
277203,0590965492
277203,0689847564
277203,0717283194
277203,0717283208
277203,0717283275
277203,0717283364
277203,0717283372
277203,0717284832
277203,0717284972
277203,0717287017
277203,0717287106
277203,0736401113
277203,0761406158
277203,087701759X
277203,1561452718
277203,1562826468
277203,2764104936
277212,044023722X
277221,0749397365
277228,0884948706
277232,0970961502
277235,0375703861
277243,0449005909
277244,055347782X
277244,0670637823
277244,1585671312
277246,0452282152
277253,0380807343
277256,0397314728
277257,0345422384
277265,0615116426
277271,0618134298
277272,9722000322
277272,972232957
277272,972232957X
277274,1887128441
277281,0062501860
277285,0806523794
277291,0671738232
277292,1551668726
277315,0060173289
277317,1561840564
277341,084230052X
277343,3257204817
277353,0739417096
277358,0679781587
277359,071009505506
277363,0156027321
277367,0312276885
277378,0192827588
277384,0957868251
277397,0399140751
277399,000254794
277400,87812797
277424,0060170166
277427,002542730X
277427,003008685X
277427,0060006641
277427,0061009059
277427,0062507109
277427,0132220598
277427,014039026X
277427,0141439742
277427,0152050167
277427,0201000822
277427,0310435706
277427,0312944691
277427,0316776963
277427,033031582
277427,0345413903
277427,0375408886
277427,0375751513
277427,0380702843
277427,0380791978
277427,038081904X
277427,0385424736
277427,0385486804
277427,0385503857
277427,0385504209
277427,039304016X
277427,0399225064
277427,0399501487
277427,0425047962
277427,0425104338
277427,0425116840
277427,0425133516
277427,0440236061
277427,0440236738
277427,0440428130
277427,0441627404
277427,0446325503
277427,0446350982
277427,0446522384
277427,0446600415
277427,0446608890
277427,0446676640
277427,0451180739
277427,0451191153
277427,0451203593
277427,0471018732
277427,0517573636
277427,0523485964
277427,0552137030
277427,0553078925
277427,0553280368
277427,0553351672
277427,0553571656
277427,0553573926
277427,0553574566
277427,0553581929
277427,0670307254
277427,0671037692
277427,0671528904
277427,067172021X
277427,0671727079
277427,0671740504
277427,0671749897
277427,0671876821
277427,0679417648
277427,0679419853
277427,0679731148
277427,0684869098
277427,0715388185
277427,0718002067
277427,0736903054
277427,0740723367
277427,0743406176
277427,0743412028
277427,0743422082
277427,0743444477
277427,0743457943
277427,0767903382
277427,0786866845
277427,0800757483
277427,0802425488
277427,0803653719
277427,0805018956
277427,0811802981
277427,0811811409
277427,0812504798
277427,0812531353
277427,0836210263
277427,0836213076
277427,0836217691
277427,0836218515
277427,0836218817
277427,0836221192
277427,0836221311
277427,0836236688
277427,084233338X
277427,0842370668
277427,0849995892
277427,0871890917
277427,087605534X
277427,0877790426
277427,087784870X
277427,0890814082
277427,0890876517
277427,0897330536
277427,0898155843
277427,0898157803
277427,0898793912
277427,0898794544
277427,0932592007
277427,0965035214
277427,1400060265
277427,1559586893
277427,1562923668
277427,1564403963
277427,1565075722
277427,1568380593
277427,1572302399
277427,1572304510
277427,1576733343
277427,1930285000
277432,0373765541
277435,031215125X
277436,0590629786
277436,0590629794
277436,0590629808
277436,0590629816
277444,0849908647
277457,3150087201
277462,0312195516
277466,0553292722
277466,0553571885
277466,0684855518
277469,0553572997
277471,3423101776
277471,3596200261
277473,0785264280
277478,0140318720
277478,0140620257
277478,0340565276
277478,0340745983
277478,0345330129
277478,0399128158
277478,0451162218
277478,0451459393
277478,0552142379
277478,0552149209
277478,0582528232
277478,0752524593
277478,0752853694
277478,0810945797
277478,0810946122
277478,0831759267
277478,1558745718
277478,8493127817
277478,9041001557
277479,1588515893
277486,0812520165
277502,0385482388
277506,0553148001
277508,0446609781
277509,0192823523
277509,0385492103
277509,1400030382
277509,2221090810
277509,9724115380
277509,9727474799
277514,345302611X
277514,3473306991
277517,0452282152
277517,0525946241
277517,0553272586
277517,0767904311
277519,0895261901
277523,0312289723
277523,0316603570
277523,0316693200
277523,0345452577
277523,0345452593
277523,0385336322
277523,0385336357
277523,0385508042
277523,0385510438
277523,039915180X
277523,0399151877
277523,0440241537
277523,0446530891
277523,0446613843
277523,0515133302
277523,0517162768
277523,055308576X
277523,0553801589
277523,0553803409
277523,0671886665
277523,0684835983
277523,0739442309
277523,0743206045
277523,1558744150
277526,0340657987
277527,0316777722
277527,0374516812
277527,0375707166
277527,0679723161
277527,0688178456
277529,0064400557
277535,0316601950
277538,0911913009
277544,0553587196
277548,0970172605
277554,0345392825
277556,0345318587
277562,0140043519
277562,0879052473
277562,1858286018
277563,0312995431
277565,0099675404
277565,0590558021
277565,0803701225
277574,1885403003
277575,0446301582
277575,0446608262
277585,0091879434
277585,0091894158
277585,0715309404
277588,8401463017
277588,8401499585
277589,0425125467
277589,0553263226
277589,0812579402
277598,0375707972
277610,0688150772
277619,0618002219
277622,0671025368
277623,0028604199
277623,0140340203
277623,0312290659
277623,1400031346
277623,1400031354
277627,3423124199
277627,3423125756
277629,0380018179
277629,0385472943
277629,0399132414
277629,0440241073
277629,0671000314
277629,0671795740
277639,030702024X
277639,0307605701
277639,0345346777
277639,034539657X
277639,0425107507
277639,0425147363
277639,0440211727
277639,0440214041
277639,0446794031
277639,0448027011
277639,0449200256
277639,0451085108
277639,0451162145
277639,0553235354
277639,0553297260
277639,0812543262
277641,0452277337
277646,0451210980
277647,067976397X
277648,0679745580
277650,0451622898
277651,0743225406
277651,0771060548
277657,1882943155
277660,2253006629
277662,0886777011
277665,3453007867
277681,2070381803
277691,0446607657
277696,0449208281
277697,0395680905
277698,0425171396
277700,0399145850
277710,0425192032
277710,0451208765
277710,0451210875
277711,0330344927
277711,0671755056
277711,1573227889
277711,3499100045
277711,3937793003
277712,8817106100
277714,089296751X
277722,0449005615
277722,0553381520
277722,0804114986
277727,3453171861
277727,3453198875
277737,0440217520
277737,074324523
277737,0743469984
277737,743411447
277740,185326086X
277743,0446310786
277744,0061031550
277744,0316117064
277744,0345377443
277744,0385491328
277744,0609806564
277744,0679416498
277744,0887307876
277744,0929634063
277744,1551660717
277746,0553576194
277746,0843950366
277752,0679734775
277761,0385502532
277764,0399501487
277765,0553272535
277778,0061097314
277783,0380778556
277784,0440802911
277788,0440407524
277794,0440967694
277797,0440228441
277798,0385484518
277803,0142001740
277808,0553272535
277817,0425173755
277820,0689843186
277823,0140345353
277824,0141310073
277825,0060931396
277827,0380778556
277828,0380778556
277830,0140118993
277833,0809015803
277835,014032724X
277844,0140345353
277862,8845913104
277872,1410749029
277873,0395977894
277873,0679781587
277879,0671759361
277879,3350071300
277898,1558744606
277901,0064440044
277901,0330484338
277901,0452282152
277901,0679427430
277901,0894716174
277901,0962756245
277903,0440226430
277909,0896592413
277911,0399138250
277915,0452269571
277919,0451206460
277921,0394868161
277921,0394909674
277921,0439104645
277922,0451171071
277922,0553580191
277922,0553582917
277923,0061093947
277923,0226848639
277923,0385492081
277923,0446754552
277923,0684173182
277923,091988802X
277928,0374266441
277928,0374524653
277928,0375410287
277928,0385301499
277928,0449908186
277928,0670843105
277928,0679751602
277928,0679764925
277928,0679770151
277928,0767915062
277928,0804105820
277928,0812928318
277928,1573220310
277929,0373292341
277929,0380757311
277929,0380782782
277929,0425191001
277929,0440217628
277929,0446302538
277929,0451198948
277929,0451408373
277929,0451408659
277929,0505523035
277929,0515129968
277929,0553561537
277929,0821724479
277929,0821742167
277929,1551665522
277937,0060934417
277938,0380723573
277938,0446672211
277938,0451184734
277938,0743437802
277945,0312980353
277945,0451203771
277945,0515137111
277953,0803251246
277954,0140096922
277954,0375507876
277954,0500976147
277954,0500976236
277954,3822800740
277958,0142001740
277959,0156027321
277959,0688179088
277959,0743204697
277962,0771590113
277964,0307101711
277965,0062701649
277965,0374190666
277965,0385484518
277965,0395900239
277965,0399141464
277965,0446392251
277965,0446526126
277965,044840124X
277965,0486285537
277965,0517705869
277965,0671240862
277965,0679457526
277965,0679781587
277965,0684808943
277965,0684874350
277965,0688151981
277965,0743204735
277965,0761107363
277965,0785263950
277965,0786866845
277965,0895261901
277965,0937921556
277965,096665370X
277969,0446527785
277975,0440216818
277982,0425147711
277982,0446401064
277982,0553283960
277982,0743420373
277984,0345386108
277984,0446611778
277984,0515087491
277984,0515101486
277984,0515104175
277984,1593080549
277984,1593081017
277984,780451524201
277988,157174259X
277992,0486280500
277997,067976402X
278002,0671672878
278007,034543479X
278007,0374480095
278012,0140134212
278017,0878571140
278017,0930345037
278019,0671002384
278019,0671002406
278019,0671004247
278019,0671006754
278026,0060572965
278026,0061009059
278026,0061020028
278026,0061031410
278026,0061094129
278026,0312983433
278026,0345440064
278026,0380820889
278026,038533558X
278026,0399142649
278026,0440221048
278026,0446527041
278026,0446612510
278026,0449006522
278026,0451179153
278026,0451188950
278026,0451204301
278026,0451206525
278026,0515125490
278026,0515130389
278026,0515135968
278026,0671001795
278026,0671658301
278026,0671891537
278026,0684810387
278026,0812528042
278026,7100100750
278026,7678300699
278026,780446525800
278030,0805044272
278034,0875847706
278054,0060501804
278054,880452431
278054,8830414824
278054,8844011611
278054,8845907341
278054,8855203292
278054,8885008836
278054,88O6166255
278057,0553813021
278064,0091881048
278064,0725107251
278065,1882663128
278066,0062737465
278075,0452282152
278079,0385486804
278089,0425076695
278094,0761128093
278098,0307126293
278100,0425144062
278100,0451160916
278106,0140244824
278107,0446605239
278110,0671870998
278112,0385472951
278119,044661162X
278122,0375727345
278130,8804491523
278131,0060958022
278137,0061057894
278137,0140067647
278137,0140350144
278137,0310239826
278137,0312088027
278137,0345257596
278137,0345274695
278137,0345331044
278137,0373079001
278137,037308935X
278137,0373089376
278137,0373115377
278137,0373115431
278137,0374475067
278137,0380429780
278137,0380600129
278137,0425065553
278137,0425189082
278137,0425194876
278137,0440111188
278137,0440844444
278137,0440940001
278137,0441094880
278137,0449209830
278137,0515094978
278137,055325698X
278137,0553287532
278137,0671434225
278137,0671525808
278137,0684846675
278137,0802400086
278137,0804106304
278137,0812533518
278137,0842339337
278137,0842354220
278137,088419597X
278137,0895774011
278137,0899669492
278137,1556611536
278137,1558744150
278137,1558745017
278137,1576739562
278137,1582293031
278137,373219350
278137,373219377
278137,373219407
278137,373219415
278137,37321944X
278137,373219458
278139,325722575X
278140,0590939882
278148,0671010123
278155,0330241117
278160,044022425X
278162,059035342X
278167,0671227718
278176,0971880107
278181,0374527075
278188,0156005891
278188,044022103X
278188,0440223571
278188,0440225701
278188,0446603589
278188,0515124621
278188,0778320022
278188,0778320065
278188,0778320286
278188,080410946X
278188,1551660679
278188,1551664992
278188,1551666960
278194,0020532105
278194,0060926317
278194,0345423135
278194,0440212723
278194,0452284449
278194,0671683993
278194,0688177859
278197,0849937531
278202,0385319568
278202,0385334710
278202,0446527130
278202,0671510126
278202,0743206029
278204,8420634158
278209,0060168862
278215,0883680661
278218,014017513X
278218,0224060198
278218,0349101779
278220,0671003755
278221,0316031038
278221,0316031046
278221,0316031054
278221,0316779032
278221,0316779075
278221,0553582755
278221,0671027123
278221,0671027441
278221,0743460529
278221,0804106304
278221,0840776381
278221,0871236447
278221,0871237954
278221,0874776929
278221,1556611188
278221,1556611536
278221,1556612257
278221,155661246X
278221,1589196635
278221,1840386762
278221,1889613010
278238,039480029X
278243,0156027321
278243,0156711427
278243,0671510053
278245,3423205903
278246,0618129030
278248,080506723X
278249,3453092880
278249,3492028969
278253,0345455916
278253,1565611489
278254,0671027360
278255,0062720732
278255,0440241162
278257,0060194596
278257,0060974788
278257,0451153553
278257,0451170385
278259,0451163494
278259,0451173139
278263,0373218036
278264,8466303316
278279,0590553232
278297,0743418719
278302,2070495027
278314,0140309578
278314,0440414121
278319,1551667525
278333,0440225701
278336,0312275420
278342,0671510053
278342,0743225406
278342,0771099894
278346,0140444173
278346,0312009941
278346,0394484479
278346,1583226443
278350,0312195516
278355,1577780728
278356,0028620585
278356,0028629299
278356,0060111011
278356,0060163704
278356,006091646X
278356,0062502123
278356,0140167153
278356,0312965338
278356,0374270325
278356,0375504044
278356,0439064872
278356,0439136369
278356,0439139600
278356,043935806X
278356,0440057574
278356,0446517097
278356,0446977551
278356,0517060205
278356,0671016768
278356,0688041140
278356,0762721979
278356,0786868414
278356,0814450598
278356,0842304673
278356,087795979X
278356,0884270610
278356,1853263214
278357,0064407462
278361,0312957866
278364,0816730091
278378,0471214205
278388,0786886323
278390,0375409440
278390,044661257X
278390,0553569058
278390,0671683993
278390,080410753X
278398,0732257476
278401,3426600218
278407,8879831607
278411,0446608831
278411,0446610542
278413,0679308806
278418,0060392185
278418,0140367209
278418,0146001109
278418,0310912520
278418,0345300742
278418,0375756817
278418,0380710870
278418,0394800168
278418,0394820371
278418,0395681863
278418,0399134883
278418,0439040825
278418,0440139791
278418,0440479002
278418,0440800129
278418,0440920833
278418,0515130389
278418,0515131229
278418,0553131834
278418,0553202790
278418,0553271571
278418,0590117653
278418,0590413848
278418,0671019961
278418,0684835614
278418,0871318156
278418,0880380845
278418,0890817596
278418,0898151899
278422,0060935464
278422,0385475721
278422,8817106054
278422,8817853712
278423,8845907244
278425,9722216333
278435,3453146972
278449,0312978340
278449,0425178781
278450,0688149596
278459,0451409736
278461,050552502X
278461,0843949090
278465,0440217466
278479,0380788683
278483,0380731851
278487,0553578693
278488,0553577867
278491,01420.01740
278491,0826308252
278501,0486282406
278520,0316693251
278524,020140964X
278524,0805035842
278525,0394820371
278525,0446518581
278529,0749800424
278529,0803703724
278529,0887140963
278529,0894713477
278529,1568659040
278529,1879678012
278535,0061094129
278535,038079943X
278535,0425178765
278535,0425182878
278535,0446605484
278535,0446610038
278535,0446611212
278535,0449003787
278535,0449219461
278535,0553269216
278535,0770422071
278536,0553106686
278536,0965693015
278539,0671017128
278541,0142001740
278541,1931561648
278543,0679434488
278545,0425131327
278545,0440200989
278545,1887166092
278550,0345339703
278550,0673397394
278552,0553573616
278552,0671510053
278552,0684829746
278554,0060096195
278554,0140292683
278554,0140293450
278554,0152050167
278554,0330375253
278554,0345423097
278554,0385730586
278554,0439201632
278554,0439312280
278554,0446314854
278554,0752837613
278563,185813501X
278563,320375536X
278563,3492223710
278563,380520406X
278563,8873122933
278565,0060976683
278565,0140069623
278565,0446400009
278565,0449219399
278569,0679750533
278582,0061044725
278582,0140277471
278582,0141001976
278582,0226848620
278582,0345348176
278582,0345350499
278582,0345440064
278582,0425191583
278582,0441478123
278582,0449003183
278582,0449206874
278582,0449217213
278582,0449221512
278582,0449223558
278582,0451202503
278582,0515136557
278582,055327239X
278582,0671001795
278582,0671877445
278582,0804109818
278582,1400034779
278582,157566254X
278582,1890208442
278586,0553575090
278588,8887775206
278597,0130454699
278597,1401300057
278601,0767902890
278608,034073356X
278608,0340733578
278610,0062700227
278618,3453862732
278621,1550390961
278633,0060987561
278633,0201095696
278633,0316096199
278633,0316666343
278633,0393045900
278633,0425178900
278633,0439324599
278633,0440226430
278633,0440514428
278633,0446679593
278633,0515131083
278633,0553278355
278633,0553570870
278633,059099459X
278633,0671038184
278633,0671735594
278633,0679425268
278633,0684814994
278633,0684837986
278633,0688162827
278633,0688170528
278633,0843928395
278633,1882723007
278637,202005986x
278637,2070377229
278637,2264035894
278641,0553151967
278641,0765342294
278645,0060959037
278650,0862321107
278659,0345330293
278663,0440223202
278672,0679309519
278675,2841160297
278675,9782253172109
278688,8879285513
278694,0451410017
278694,0451410785
278694,0553578227
278694,074341022X
278694,0743437802
278698,0440241073
278713,0670528951
278724,0679735909
278732,0786867647
278740,0446609404
278750,097162397X
278772,0312186681
278773,0345457374
278773,0380731851
278778,3442421357
278800,0312995423
278806,0007139918
278807,0449223612
278818,0064405788
278818,0743400526
278828,0671014196
278831,0449205193
278832,155874262X
278832,1558745718
278832,1558747109
278836,0312983867
278843,0060173289
278843,014028009X
278843,0142000205
278843,0385260075
278843,0399146431
278843,0553274503
278843,0590045296
278843,059035342X
278843,0679412956
278843,0767902890
278843,0786881852
278846,0060809833
278849,0380698439
278851,0914511211
278851,1558531025
278851,1569661057
278852,0449907597
278854,0553579606
12,1879384493
16,0345402871
26,0446310786
26,0449005615
32,0060168013
39,0553582909
44,0440223571
51,0440225701
53,0156047624
53,0380715899
56,0679865691
69,1853260053
70,1414035004
78,0394895894
82,0966986105
87,0071416331
87,0375509038
91,0316769487
92,8445071769
92,8445071777
99,0312252617
99,0312261594
99,0446677450
99,0553347594
99,0671621009
107,0671864769
114,0446608653
114,0446612545
114,0446612618
114,0451208080
114,0553584383
114,0671027360
125,0679429220
133,0345372700
141,0840734530
160,8573024771
160,9727110843
160,9728579225
165,0060976845
183,100940/86
183,127420/98
183,1351394403
183,140274871
183,16560/87
183,203671/03
183,2070567842
183,36388/90
183,40614/2098
183,71837/93
183,75666/95
183,8401422825
183,847223973X
183,8476409419
183,8497890663
183,8585362693
183,8585443464
183,9714511081
183,9721035130
183,9722020242
183,9722105507
183,9722113747
183,9722319914
183,9722330950
183,972370403X
183,9723706504
183,9724128725
183,9724129411
183,9724502023
183,9724508552
183,9724509524
183,97245146089
183,9726080630
183,9726081327
183,9726081378
183,9726081424
183,9726593855
183,9726653525
183,9726991366
183,9726993474
183,9727100112
183,9727110541
183,9728305729
183,9728313039
183,9728440006
183,9728440030
183,9728440138
183,9728440170
183,9728440200
183,9728440324
183,9728440383
183,9728440405
183,9728440642
183,9728440804
183,9728487002
183,9728487142
183,9728487150
183,9728487614
183,9728515227
183,9729720495
183,9729852405
183,9748440537
185,0380778556
212,0060801263
217,0140250964
221,1880539365$9.
224,0446527165
226,0671461494
228,039575514X
232,0486284735
233,9511173758
242,0553278223
242,3150000335
242,3257202083
242,3257203136
242,3257203659
242,3257207522
242,3257208626
242,3257208634
242,3257208640
242,3257208650
242,3257208669
242,3257210450
242,3257212054
242,3257212429
242,3257214154
242,3257233051
242,342311360X
242,3423114185
242,3492045642
242,3498020862
242,3499151502
242,3518370324
242,3548254268
242,3596221269
243,0060915544
243,0316601950
16916,034532532X
16916,0399150439
16916,0425163407
16916,0425187063
16916,0440214041
16916,0446360589
16916,0446518042
16916,0515115231
16916,0515122491
16916,0553582526
16916,067084439X
16916,0671871005
16916,0743418719
16916,0842329129
16916,084232920X
16916,0842329218
16916,0842329242
16916,0842329250
16916,0842329269
16916,0842329285
16916,0842332251
16916,084233226X
16919,0140119906
16919,037540273X
16919,0446344109
16919,0676970656
16919,155111222x
16935,0060932759
16935,0440222842
16937,8674460232
16941,1853260002
16943,0091882087
16943,0312274920
16943,0805069275
16946,880442313
16946,8804427108
16946,8807812452
16946,8820031744
16946,8845908801
16946,8879830058
16946,8879830112
16946,8879832336
16946,8879833626
16946,887983438X
16946,8879839195
16946,8881833220
16947,0972938001
16949,0156010879
16949,0345350472
16949,0345413369
16949,0375725784
16949,0446364193
